Time;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18
02_01_2023_16_36_06;87.0;0.0;22.0;87.0;29.0;74.0;87.0;38.0;94.0;50.0;5.0;87.0;50.0;10.0;93.0;0.0;3.0;90.0
02_01_2023_16_41_06;88.0;0.0;19.0;85.0;29.0;73.0;84.0;51.0;90.0;68.0;22.0;85.0;49.0;16.0;93.0;0.0;0.0;94.0
02_01_2023_16_46_06;88.0;0.0;19.0;88.0;30.0;74.0;88.0;55.0;96.0;77.0;0.0;88.0;50.0;7.0;93.0;0.0;0.0;94.0
02_01_2023_16_51_06;88.0;0.0;19.0;88.0;30.0;74.0;88.0;55.0;96.0;77.0;0.0;88.0;50.0;10.0;93.0;0.0;0.0;94.0
02_01_2023_16_56_06;88.0;0.0;19.0;88.0;30.0;74.0;88.0;50.0;96.0;77.0;0.0;88.0;50.0;10.0;93.0;0.0;0.0;94.0
02_01_2023_17_01_06;87.0;0.0;19.0;88.0;30.0;74.0;88.0;48.0;96.0;77.0;0.0;88.0;50.0;10.0;93.0;0.0;0.0;94.0
02_01_2023_17_06_06;88.0;0.0;19.0;88.0;30.0;74.0;88.0;48.0;96.0;77.0;0.0;88.0;50.0;8.0;93.0;0.0;0.0;94.0
02_01_2023_17_11_06;85.0;0.0;18.0;87.0;29.0;74.0;88.0;48.0;96.0;77.0;0.0;88.0;50.0;5.0;93.0;0.0;0.0;94.0
02_01_2023_17_16_06;88.0;0.0;18.0;87.0;29.0;74.0;88.0;48.0;96.0;74.0;0.0;88.0;50.0;4.0;93.0;0.0;0.0;94.0
02_01_2023_17_21_06;88.0;0.0;18.0;87.0;30.0;74.0;88.0;48.0;96.0;65.0;0.0;88.0;50.0;3.0;93.0;0.0;0.0;94.0
02_01_2023_17_26_06;88.0;0.0;18.0;79.0;30.0;74.0;88.0;28.0;95.0;65.0;0.0;88.0;50.0;3.0;93.0;0.0;0.0;94.0
02_01_2023_17_31_06;86.0;0.0;4.0;82.0;29.0;72.0;82.0;30.0;81.0;32.0;23.0;63.0;22.0;47.0;93.0;0.0;0.0;94.0
02_01_2023_17_36_06;88.0;0.0;0.0;84.0;29.0;73.0;88.0;32.0;96.0;0.0;0.0;88.0;9.0;43.0;93.0;0.0;0.0;94.0
02_01_2023_17_41_06;88.0;0.0;0.0;84.0;29.0;73.0;88.0;32.0;96.0;2.0;1.0;85.0;9.0;61.0;93.0;0.0;0.0;94.0
02_01_2023_17_46_06;87.0;28.0;0.0;84.0;29.0;72.0;87.0;32.0;93.0;58.0;8.0;79.0;53.0;28.0;91.0;0.0;0.0;94.0
02_01_2023_17_51_06;88.0;29.0;0.0;84.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;57.0;11.0;93.0;0.0;0.0;94.0
02_01_2023_17_56_06;88.0;29.0;0.0;79.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;16.0;93.0;0.0;0.0;94.0
02_01_2023_18_01_06;88.0;29.0;0.0;80.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;14.0;93.0;0.0;0.0;94.0
02_01_2023_18_06_06;88.0;29.0;0.0;80.0;30.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;11.0;93.0;0.0;0.0;94.0
02_01_2023_18_11_06;88.0;29.0;0.0;77.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;8.0;93.0;0.0;0.0;94.0
02_01_2023_18_16_06;87.0;29.0;0.0;76.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;12.0;93.0;0.0;0.0;94.0
02_01_2023_18_21_06;88.0;22.0;0.0;75.0;29.0;73.0;88.0;32.0;96.0;65.0;0.0;88.0;54.0;11.0;93.0;0.0;0.0;94.0
02_01_2023_18_26_06;88.0;22.0;0.0;72.0;29.0;73.0;88.0;34.0;96.0;65.0;0.0;88.0;54.0;8.0;93.0;0.0;0.0;94.0
02_01_2023_18_31_06;88.0;16.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;65.0;0.0;88.0;54.0;11.0;93.0;0.0;0.0;94.0
02_01_2023_18_36_06;88.0;15.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;61.0;0.0;88.0;54.0;9.0;93.0;0.0;0.0;94.0
02_01_2023_18_41_06;88.0;15.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;20.0;93.0;0.0;0.0;94.0
02_01_2023_18_46_06;87.0;8.0;0.0;71.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;20.0;93.0;0.0;0.0;94.0
02_01_2023_18_51_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;22.0;93.0;0.0;0.0;94.0
02_01_2023_18_56_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;11.0;93.0;0.0;0.0;94.0
02_01_2023_19_01_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;1.0;93.0;0.0;0.0;94.0
02_01_2023_19_06_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;1.0;93.0;0.0;0.0;94.0
02_01_2023_19_11_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;5.0;93.0;0.0;0.0;94.0
02_01_2023_19_16_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;37.0;96.0;50.0;0.0;88.0;54.0;2.0;93.0;0.0;0.0;94.0
02_01_2023_19_21_06;88.0;0.0;0.0;72.0;29.0;73.0;88.0;27.0;95.0;50.0;0.0;88.0;55.0;1.0;93.0;0.0;0.0;94.0
02_01_2023_19_26_06;88.0;0.0;0.0;72.0;29.0;71.0;86.0;35.0;94.0;49.0;9.0;81.0;60.0;2.0;91.0;0.0;0.0;94.0
02_01_2023_19_31_06;88.0;0.0;0.0;75.0;29.0;72.0;88.0;43.0;96.0;50.0;0.0;88.0;72.0;1.0;92.0;0.0;0.0;94.0
02_01_2023_19_36_06;88.0;0.0;0.0;75.0;29.0;72.0;88.0;34.0;96.0;50.0;0.0;88.0;72.0;1.0;92.0;0.0;0.0;94.0
02_01_2023_19_41_06;88.0;0.0;0.0;75.0;29.0;72.0;88.0;34.0;96.0;50.0;0.0;88.0;72.0;1.0;92.0;0.0;0.0;94.0
02_01_2023_19_46_06;88.0;0.0;0.0;73.0;29.0;72.0;85.0;34.0;94.0;51.0;0.0;88.0;72.0;1.0;92.0;0.0;0.0;94.0
02_01_2023_19_51_06;88.0;0.0;0.0;77.0;32.0;77.0;88.0;35.0;96.0;51.0;0.0;88.0;72.0;1.0;92.0;0.0;0.0;94.0
02_01_2023_19_56_06;87.0;0.0;0.0;81.0;26.0;58.0;62.0;17.0;92.0;49.0;1.0;87.0;78.0;21.0;91.0;0.0;0.0;94.0
02_01_2023_20_01_06;88.0;0.0;0.0;87.0;33.0;77.0;91.0;27.0;95.0;52.0;0.0;88.0;86.0;29.0;92.0;0.0;0.0;94.0
02_01_2023_20_06_06;88.0;0.0;0.0;87.0;33.0;77.0;91.0;22.0;96.0;52.0;0.0;88.0;86.0;31.0;92.0;0.0;0.0;94.0
02_01_2023_20_11_06;88.0;0.0;0.0;87.0;33.0;77.0;91.0;22.0;96.0;52.0;0.0;88.0;86.0;33.0;92.0;0.0;0.0;94.0
02_01_2023_20_16_06;88.0;0.0;0.0;87.0;33.0;77.0;91.0;2.0;96.0;52.0;0.0;88.0;86.0;33.0;92.0;0.0;0.0;94.0
02_01_2023_20_21_06;88.0;0.0;0.0;87.0;33.0;77.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;36.0;92.0;0.0;0.0;94.0
02_01_2023_20_26_06;87.0;0.0;0.0;86.0;33.0;77.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;34.0;92.0;0.0;0.0;94.0
02_01_2023_20_31_06;88.0;0.0;0.0;86.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;44.0;92.0;0.0;0.0;94.0
02_01_2023_20_36_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;49.0;92.0;0.0;0.0;94.0
02_01_2023_20_41_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;48.0;92.0;0.0;0.0;94.0
02_01_2023_20_46_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;55.0;92.0;0.0;0.0;94.0
02_01_2023_20_51_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;53.0;92.0;0.0;0.0;94.0
02_01_2023_20_56_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;57.0;92.0;0.0;0.0;94.0
02_01_2023_21_01_06;87.0;0.0;0.0;86.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;63.0;92.0;0.0;0.0;94.0
02_01_2023_21_06_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;63.0;92.0;0.0;0.0;94.0
02_01_2023_21_11_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;96.0;52.0;0.0;88.0;86.0;60.0;92.0;0.0;0.0;94.0
02_01_2023_21_16_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;87.0;52.0;0.0;88.0;86.0;61.0;92.0;0.0;0.0;94.0
02_01_2023_21_21_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;85.0;52.0;0.0;88.0;86.0;68.0;92.0;0.0;0.0;94.0
02_01_2023_21_26_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;85.0;52.0;0.0;88.0;86.0;69.0;92.0;0.0;0.0;94.0
02_01_2023_21_31_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;0.0;85.0;52.0;0.0;88.0;86.0;62.0;92.0;0.0;0.0;94.0
02_01_2023_21_36_06;88.0;0.0;0.0;86.0;33.0;76.0;91.0;0.0;85.0;52.0;0.0;88.0;86.0;54.0;92.0;0.0;0.0;93.0
02_01_2023_21_41_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;4.0;87.0;59.0;0.0;89.0;87.0;55.0;91.0;0.0;0.0;93.0
02_01_2023_21_46_06;88.0;0.0;0.0;87.0;33.0;74.0;87.0;20.0;91.0;63.0;22.0;96.0;92.0;67.0;90.0;0.0;0.0;93.0
02_01_2023_21_51_06;87.0;0.0;0.0;86.0;32.0;74.0;88.0;28.0;88.0;75.0;12.0;94.0;92.0;90.0;92.0;0.0;0.0;93.0
02_01_2023_21_56_06;88.0;0.0;0.0;87.0;33.0;76.0;91.0;30.0;92.0;77.0;0.0;96.0;92.0;90.0;92.0;0.0;0.0;93.0
02_01_2023_22_01_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;30.0;92.0;77.0;0.0;96.0;92.0;90.0;92.0;0.0;0.0;94.0
02_01_2023_22_06_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;30.0;92.0;77.0;0.0;96.0;92.0;90.0;92.0;0.0;0.0;93.0
02_01_2023_22_11_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;30.0;92.0;77.0;0.0;96.0;92.0;89.0;92.0;0.0;0.0;93.0
02_01_2023_22_16_06;88.0;0.0;0.0;89.0;33.0;75.0;91.0;29.0;91.0;77.0;10.0;96.0;92.0;87.0;92.0;0.0;0.0;92.0
02_01_2023_22_21_06;88.0;0.0;0.0;88.0;33.0;75.0;89.0;33.0;90.0;87.0;42.0;95.0;90.0;67.0;84.0;1.0;1.0;92.0
02_01_2023_22_26_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;22.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_22_31_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;41.0;96.0;92.0;68.0;92.0;0.0;0.0;94.0
02_01_2023_22_36_06;88.0;4.0;5.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;43.0;96.0;92.0;68.0;92.0;0.0;0.0;94.0
02_01_2023_22_41_06;88.0;13.0;15.0;89.0;33.0;76.0;89.0;37.0;92.0;92.0;40.0;96.0;92.0;68.0;92.0;0.0;0.0;94.0
02_01_2023_22_46_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;40.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_22_51_06;87.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;56.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_22_56_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;62.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_01_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;60.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_06_06;87.0;0.0;0.0;89.0;33.0;76.0;91.0;38.0;92.0;92.0;63.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_11_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;29.0;92.0;92.0;63.0;96.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_16_06;88.0;0.0;0.0;89.0;33.0;76.0;91.0;26.0;92.0;92.0;64.0;85.0;91.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_21_06;87.0;0.0;0.0;89.0;33.0;75.0;91.0;26.0;92.0;92.0;61.0;83.0;91.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_26_06;88.0;0.0;0.0;89.0;33.0;75.0;91.0;20.0;92.0;92.0;0.0;74.0;92.0;68.0;92.0;0.0;0.0;93.0
02_01_2023_23_31_06;88.0;0.0;0.0;89.0;33.0;75.0;91.0;20.0;92.0;92.0;0.0;73.0;92.0;73.0;92.0;0.0;0.0;93.0
02_01_2023_23_36_06;88.0;0.0;0.0;89.0;33.0;75.0;90.0;20.0;92.0;92.0;0.0;73.0;92.0;88.0;92.0;0.0;0.0;93.0
02_01_2023_23_41_06;88.0;1.0;0.0;89.0;33.0;75.0;91.0;20.0;92.0;92.0;0.0;73.0;92.0;90.0;92.0;0.0;0.0;93.0
02_01_2023_23_46_06;87.0;17.0;0.0;89.0;33.0;75.0;91.0;20.0;92.0;92.0;0.0;74.0;92.0;91.0;92.0;0.0;0.0;93.0
02_01_2023_23_51_06;88.0;17.0;0.0;89.0;33.0;75.0;91.0;20.0;92.0;92.0;0.0;74.0;92.0;86.0;92.0;0.0;0.0;93.0
02_01_2023_23_56_06;86.0;17.0;0.0;87.0;35.0;75.0;91.0;20.0;92.0;92.0;0.0;74.0;92.0;79.0;92.0;0.0;0.0;93.0
03_01_2023_00_06_08;87.0;17.0;0.0;89.0;40.0;74.0;91.0;20.0;92.0;92.0;6.0;75.0;92.0;75.0;92.0;0.0;0.0;93.0
03_01_2023_00_11_09;88.0;18.0;0.0;88.0;39.0;72.0;89.0;27.0;91.0;91.0;4.0;75.0;92.0;75.0;92.0;0.0;0.0;93.0
03_01_2023_00_16_09;86.0;20.0;0.0;89.0;40.0;74.0;91.0;34.0;92.0;92.0;2.0;75.0;92.0;86.0;92.0;0.0;0.0;93.0
03_01_2023_00_21_08;88.0;22.0;0.0;89.0;40.0;74.0;91.0;34.0;92.0;92.0;0.0;75.0;92.0;88.0;92.0;0.0;0.0;93.0
03_01_2023_00_26_08;88.0;22.0;0.0;89.0;40.0;74.0;91.0;34.0;92.0;92.0;0.0;75.0;92.0;92.0;92.0;0.0;0.0;93.0
03_01_2023_00_31_08;88.0;21.0;7.0;89.0;39.0;74.0;91.0;43.0;91.0;85.0;22.0;71.0;76.0;79.0;83.0;1.0;2.0;87.0
03_01_2023_00_36_08;88.0;22.0;0.0;89.0;37.0;74.0;91.0;49.0;91.0;92.0;67.0;92.0;92.0;92.0;92.0;0.0;0.0;93.0
03_01_2023_00_41_08;88.0;22.0;0.0;89.0;37.0;73.0;90.0;49.0;90.0;83.0;37.0;92.0;91.0;91.0;91.0;0.0;0.0;93.0
03_01_2023_00_46_08;85.0;26.0;4.0;88.0;40.0;75.0;84.0;57.0;76.0;74.0;24.0;91.0;91.0;90.0;90.0;0.0;1.0;93.0
03_01_2023_00_51_09;86.0;26.0;0.0;85.0;39.0;75.0;87.0;77.0;87.0;84.0;43.0;91.0;92.0;90.0;90.0;0.0;1.0;92.0
03_01_2023_00_56_09;88.0;27.0;0.0;89.0;41.0;79.0;91.0;86.0;92.0;96.0;21.0;92.0;92.0;91.0;92.0;0.0;0.0;93.0
03_01_2023_01_01_08;88.0;27.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;94.0;23.0;92.0;92.0;91.0;89.0;0.0;0.0;93.0
03_01_2023_01_06_08;88.0;27.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;87.0;16.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_11_08;88.0;27.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;87.0;16.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_16_08;88.0;27.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;87.0;17.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_21_08;87.0;18.0;0.0;88.0;41.0;79.0;91.0;86.0;91.0;92.0;22.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_26_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;28.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_31_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;27.0;92.0;92.0;97.0;92.0;0.0;0.0;93.0
03_01_2023_01_36_09;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;26.0;92.0;92.0;97.0;92.0;0.0;0.0;94.0
03_01_2023_01_41_09;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;27.0;92.0;92.0;97.0;92.0;0.0;0.0;96.0
03_01_2023_01_46_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;25.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_01_51_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;27.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_01_56_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;26.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_01_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;34.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_06_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;36.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_11_08;88.0;0.0;0.0;90.0;41.0;79.0;91.0;86.0;91.0;92.0;59.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_16_09;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;41.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_21_09;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;38.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_26_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;49.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_31_08;87.0;0.0;0.0;90.0;41.0;79.0;91.0;86.0;91.0;92.0;50.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_36_08;88.0;0.0;0.0;90.0;41.0;79.0;91.0;86.0;91.0;92.0;57.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_41_08;88.0;0.0;0.0;89.0;41.0;79.0;91.0;86.0;91.0;92.0;60.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_46_08;88.0;0.0;0.0;90.0;41.0;79.0;91.0;86.0;91.0;92.0;64.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_51_08;88.0;0.0;0.0;90.0;41.0;79.0;91.0;86.0;91.0;92.0;62.0;92.0;92.0;97.0;92.0;0.0;0.0;97.0
03_01_2023_02_56_08;88.0;0.0;0.0;86.0;41.0;79.0;91.0;86.0;91.0;92.0;63.0;92.0;92.0;97.0;92.0;6.0;0.0;96.0
03_01_2023_03_01_09;88.0;0.0;0.0;85.0;41.0;79.0;91.0;86.0;91.0;92.0;64.0;92.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_03_06_09;88.0;0.0;0.0;85.0;41.0;79.0;91.0;86.0;91.0;92.0;67.0;92.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_03_11_08;88.0;0.0;0.0;85.0;41.0;79.0;91.0;86.0;91.0;92.0;41.0;92.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_03_16_08;88.0;0.0;0.0;77.0;41.0;79.0;91.0;86.0;91.0;92.0;43.0;92.0;92.0;97.0;92.0;7.0;0.0;96.0
03_01_2023_03_21_08;88.0;0.0;0.0;73.0;41.0;79.0;91.0;86.0;91.0;92.0;46.0;92.0;92.0;97.0;92.0;7.0;0.0;95.0
03_01_2023_03_26_08;87.0;0.0;0.0;71.0;41.0;79.0;91.0;86.0;91.0;92.0;48.0;92.0;92.0;97.0;92.0;7.0;0.0;94.0
03_01_2023_03_31_08;87.0;0.0;0.0;70.0;40.0;79.0;91.0;86.0;90.0;76.0;32.0;92.0;92.0;97.0;92.0;7.0;0.0;94.0
03_01_2023_03_36_08;87.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;94.0
03_01_2023_03_41_09;88.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_03_46_09;88.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;96.0;92.0;7.0;0.0;93.0
03_01_2023_03_51_08;88.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;96.0;92.0;7.0;0.0;93.0
03_01_2023_03_56_08;88.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_01_08;87.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;96.0;92.0;7.0;0.0;93.0
03_01_2023_04_06_08;88.0;0.0;0.0;72.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_11_08;88.0;0.0;0.0;69.0;40.0;79.0;91.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_16_08;88.0;0.0;0.0;68.0;40.0;78.0;85.0;86.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_21_08;88.0;0.0;0.0;68.0;40.0;78.0;77.0;85.0;90.0;73.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_26_09;87.0;0.0;0.0;68.0;40.0;78.0;68.0;85.0;91.0;73.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;95.0
03_01_2023_04_31_09;88.0;0.0;0.0;68.0;40.0;78.0;65.0;85.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_36_08;88.0;0.0;0.0;68.0;42.0;78.0;61.0;85.0;91.0;74.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_41_08;88.0;0.0;0.0;68.0;42.0;78.0;53.0;85.0;91.0;73.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;93.0
03_01_2023_04_46_08;88.0;0.0;0.0;68.0;42.0;78.0;49.0;85.0;91.0;73.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;95.0
03_01_2023_04_51_08;88.0;0.0;0.0;68.0;42.0;78.0;40.0;85.0;91.0;73.0;16.0;91.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_04_56_08;88.0;0.0;0.0;68.0;42.0;78.0;35.0;85.0;91.0;73.0;16.0;92.0;92.0;97.0;92.0;7.0;0.0;96.0
03_01_2023_05_01_08;88.0;0.0;0.0;68.0;42.0;78.0;26.0;85.0;91.0;73.0;16.0;91.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_05_06_09;87.0;0.0;0.0;67.0;42.0;78.0;26.0;85.0;91.0;73.0;16.0;91.0;92.0;97.0;92.0;7.0;0.0;97.0
03_01_2023_05_11_09;88.0;0.0;0.0;66.0;42.0;77.0;19.0;85.0;91.0;73.0;16.0;91.0;92.0;97.0;92.0;10.0;0.0;97.0
03_01_2023_05_16_08;88.0;0.0;0.0;66.0;42.0;78.0;17.0;86.0;91.0;73.0;16.0;91.0;92.0;97.0;92.0;13.0;0.0;97.0
03_01_2023_05_21_08;88.0;0.0;0.0;70.0;42.0;78.0;19.0;86.0;91.0;73.0;16.0;86.0;91.0;97.0;92.0;13.0;0.0;97.0
03_01_2023_05_26_08;87.0;0.0;0.0;70.0;42.0;78.0;20.0;86.0;91.0;73.0;16.0;84.0;92.0;96.0;91.0;13.0;0.0;97.0
03_01_2023_05_31_08;87.0;0.0;0.0;70.0;42.0;78.0;20.0;86.0;91.0;73.0;16.0;84.0;92.0;92.0;92.0;13.0;0.0;97.0
03_01_2023_05_36_08;86.0;0.0;0.0;69.0;42.0;78.0;20.0;86.0;91.0;73.0;18.0;86.0;92.0;92.0;92.0;13.0;0.0;97.0
03_01_2023_05_41_08;87.0;0.0;0.0;69.0;42.0;78.0;20.0;86.0;91.0;73.0;17.0;87.0;92.0;92.0;92.0;12.0;0.0;97.0
03_01_2023_05_46_08;86.0;0.0;0.0;69.0;42.0;78.0;20.0;86.0;91.0;73.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;97.0
03_01_2023_05_51_09;86.0;0.0;0.0;69.0;42.0;78.0;20.0;86.0;91.0;72.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;97.0
03_01_2023_05_56_09;86.0;0.0;0.0;70.0;42.0;78.0;20.0;86.0;91.0;80.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;97.0
03_01_2023_06_01_08;85.0;0.0;0.0;69.0;42.0;78.0;20.0;86.0;91.0;82.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;96.0
03_01_2023_06_06_08;85.0;0.0;0.0;69.0;41.0;77.0;20.0;84.0;91.0;82.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;96.0
03_01_2023_06_11_08;85.0;0.0;2.0;70.0;42.0;78.0;20.0;86.0;91.0;82.0;17.0;87.0;92.0;92.0;92.0;12.0;0.0;95.0
03_01_2023_06_16_08;76.0;0.0;17.0;70.0;42.0;78.0;20.0;69.0;90.0;82.0;16.0;87.0;92.0;92.0;92.0;12.0;0.0;95.0
